Unnamed: 0.3,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,id,line,name,mold_name,time,date,count,working,emergency_stop,molten_temp,facility_operation_cycleTime,production_cycletime,low_section_speed,high_section_speed,molten_volume,cast_pressure,biscuit_thickness,upper_mold_temp1,upper_mold_temp2,upper_mold_temp3,lower_mold_temp1,lower_mold_temp2,lower_mold_temp3,sleeve_temperature,physical_strength,Coolant_temperature,EMS_operation_time,tryshot_signal,mold_code,heating_furnace,anomalyornot,anomaly_detail,probability,passorfail,registration_time,shap1,shap2,shap3
8880,8880,8880,8880,88923,0,0,0,12,7565,225,0,0,730.0,116,117,110.0,112.0,,332.0,51.0,195.0,183.0,1449.0,185.0,253.0,1449.0,323.0,725.0,33.0,0,1,8917,1,,,0.0086669595124309,,2019-03-25 16:10:40,sleeve_temperature,facility_operation_cycleTime,lower_mold_temp1
8881,8881,8881,8881,88925,0,0,0,12,7582,226,0,0,731.0,116,117,110.0,112.0,,332.0,50.0,195.0,183.0,1449.0,184.0,253.0,1449.0,322.0,709.0,33.0,0,1,8917,1,,,0.0125914219995203,,2019-03-25 16:12:38,sleeve_temperature,molten_temp,facility_operation_cycleTime
8882,8882,8882,8882,88927,0,0,0,12,7596,227,0,0,732.0,128,128,110.0,112.0,,332.0,47.0,189.0,183.0,1449.0,182.0,248.0,1449.0,321.0,704.0,33.0,0,1,8917,1,,,0.0061313700864661,,2019-03-25 16:14:46,sleeve_temperature,molten_temp,lower_mold_temp1
8883,8883,8883,8883,88929,0,0,0,12,7611,228,0,0,732.0,127,127,110.0,112.0,,332.0,56.0,186.0,184.0,1449.0,181.0,246.0,1449.0,323.0,729.0,33.0,0,1,8917,1,,,0.0140728285072567,,2019-03-25 16:16:53,sleeve_temperature,molten_temp,lower_mold_temp1
8884,8884,8884,8884,88932,0,0,0,12,7627,229,0,0,733.0,136,136,110.0,112.0,,332.0,52.0,183.0,184.0,1449.0,176.0,241.0,1449.0,320.0,688.0,33.0,0,1,8917,1,,,0.0095561518028072,,2019-03-25 16:19:09,sleeve_temperature,lower_mold_temp1,cast_pressure
8885,8885,8885,8885,88934,0,0,0,12,7644,230,0,0,731.0,125,126,110.0,112.0,,332.0,48.0,184.0,183.0,1449.0,176.0,240.0,1449.0,319.0,712.0,33.0,0,1,8917,1,,,0.0051238418359398,,2019-03-25 16:21:17,sleeve_temperature,lower_mold_temp1,cast_pressure
8886,8886,8886,8886,88936,0,0,0,12,7659,231,0,0,732.0,125,125,110.0,112.0,,332.0,48.0,185.0,183.0,1449.0,176.0,238.0,1449.0,314.0,713.0,33.0,0,1,8917,1,,,0.0051238418359398,,2019-03-25 16:23:20,sleeve_temperature,lower_mold_temp1,cast_pressure
8887,8887,8887,8887,88938,0,0,0,12,7679,232,0,0,730.0,129,130,110.0,113.0,,332.0,50.0,185.0,183.0,1449.0,175.0,238.0,1449.0,316.0,712.0,33.0,0,1,8917,1,,,0.0057845726271006,,2019-03-25 16:25:30,sleeve_temperature,lower_mold_temp1,cast_pressure
8888,8888,8888,8888,88940,0,0,0,12,7693,233,0,0,730.0,116,116,110.0,112.0,,332.0,48.0,190.0,183.0,1449.0,178.0,242.0,1449.0,315.0,706.0,33.0,0,1,8917,1,,,0.0129648818259949,,2019-03-25 16:27:26,sleeve_temperature,lower_mold_temp1,facility_operation_cycleTime
8889,8889,8889,8889,88942,0,0,0,12,7707,234,0,0,729.0,116,117,110.0,112.0,,332.0,52.0,193.0,183.0,1449.0,181.0,243.0,1449.0,323.0,709.0,33.0,0,1,8917,1,,,0.0181183202610271,,2019-03-25 16:29:24,sleeve_temperature,lower_mold_temp1,facility_operation_cycleTime
8890,8890,8890,8890,88944,0,0,0,12,7721,235,0,0,729.0,117,117,110.0,112.0,,332.0,53.0,196.0,183.0,1449.0,182.0,246.0,1449.0,322.0,714.0,33.0,0,1,8917,1,,,0.0121330078488727,,2019-03-25 16:31:21,sleeve_temperature,facility_operation_cycleTime,lower_mold_temp1
8891,8891,8891,8891,88946,0,0,0,12,7738,236,0,0,730.0,116,117,110.0,112.0,,332.0,47.0,197.0,183.0,1449.0,183.0,249.0,1449.0,318.0,712.0,33.0,0,1,8917,1,,,0.0086669595124309,,2019-03-25 16:33:19,sleeve_temperature,facility_operation_cycleTime,lower_mold_temp1
8892,8892,8892,8892,88948,0,0,0,12,7750,237,0,0,732.0,116,118,110.0,112.0,,331.0,49.0,197.0,183.0,1449.0,184.0,250.0,1449.0,311.0,707.0,33.0,0,1,8917,1,,,0.0125914219995203,,2019-03-25 16:35:15,sleeve_temperature,molten_temp,facility_operation_cycleTime
8893,8893,8893,8893,88949,0,0,0,12,7764,238,0,0,733.0,118,118,110.0,112.0,,332.0,52.0,198.0,184.0,1449.0,184.0,251.0,1449.0,319.0,710.0,33.0,0,1,8917,1,,,0.0099261884551196,,2019-03-25 16:37:14,sleeve_temperature,molten_temp,lower_mold_temp1
8894,8894,8894,8894,88951,0,0,0,12,7781,239,0,0,733.0,118,118,110.0,112.0,,332.0,52.0,198.0,184.0,1449.0,185.0,252.0,1449.0,322.0,710.0,33.0,0,1,8917,1,,,0.0099261884551196,,2019-03-25 16:39:14,sleeve_temperature,molten_temp,lower_mold_temp1
8895,8895,8895,8895,88963,0,0,0,12,7943,240,0,0,732.0,118,118,106.0,112.0,,142.0,44.0,91.0,178.0,1449.0,117.0,79.0,1449.0,107.0,715.0,33.0,0,0,8917,0,,,0.9862571727500964,,2019-03-25 17:02:55,cast_pressure,lower_mold_temp1,lower_mold_temp2
8896,8896,8896,8896,88965,0,0,0,12,7965,241,0,0,732.0,118,118,110.0,112.0,,151.0,50.0,125.0,176.0,1449.0,129.0,115.0,1449.0,79.0,717.0,33.0,0,0,8917,0,,,0.9862571727500964,,2019-03-25 17:05:48,cast_pressure,lower_mold_temp2,lower_mold_temp1
8897,8897,8897,8897,88967,0,0,0,12,7980,242,0,0,732.0,118,116,110.0,112.0,,151.0,50.0,153.0,176.0,1449.0,143.0,152.0,1449.0,78.0,713.0,33.0,0,0,8917,0,,,0.9862571727500964,,2019-03-25 17:07:44,cast_pressure,lower_mold_temp1,sleeve_temperature
8898,8898,8898,8898,88969,0,0,0,12,7993,243,0,0,732.0,118,116,110.0,112.0,,150.0,49.0,170.0,176.0,1449.0,153.0,181.0,1449.0,80.0,710.0,33.0,0,0,8917,0,,,0.9862571727500964,,2019-03-25 17:09:40,cast_pressure,lower_mold_temp1,sleeve_temperature
8899,8899,8899,8899,88971,0,0,0,12,8005,244,0,0,732.0,113,115,110.0,112.0,,332.0,47.0,180.0,176.0,1449.0,158.0,194.0,1449.0,82.0,706.0,33.0,0,1,8917,0,,,0.0631196740067636,,2019-03-25 17:11:35,lower_mold_temp1,sleeve_temperature,facility_operation_cycleTime
8900,8900,8900,8900,88973,0,0,0,12,8019,245,0,0,731.0,115,116,110.0,112.0,,332.0,52.0,187.0,176.0,1449.0,165.0,211.0,1449.0,82.0,711.0,33.0,0,1,8917,0,,,0.0876492574551361,,2019-03-25 17:13:31,lower_mold_temp1,sleeve_temperature,facility_operation_cycleTime
8901,8901,8901,8901,88975,0,0,0,12,8034,246,0,0,731.0,116,118,110.0,112.0,,332.0,53.0,190.0,177.0,1449.0,169.0,218.0,1449.0,84.0,722.0,33.0,0,1,8917,0,,,0.0938422338415971,,2019-03-25 17:15:29,lower_mold_temp1,sleeve_temperature,facility_operation_cycleTime
8902,8902,8902,8902,88977,0,0,0,12,8049,247,0,0,731.0,118,118,110.0,112.0,,331.0,51.0,192.0,177.0,1449.0,171.0,223.0,1449.0,85.0,708.0,33.0,0,1,8917,0,,,0.0252001070350089,,2019-03-25 17:17:28,lower_mold_temp1,sleeve_temperature,facility_operation_cycleTime
8903,8903,8903,8903,88979,0,0,0,12,8064,248,0,0,731.0,118,117,110.0,112.0,,332.0,52.0,193.0,177.0,1449.0,174.0,229.0,1449.0,84.0,710.0,33.0,0,1,8917,0,,,0.0320120897935732,,2019-03-25 17:19:25,lower_mold_temp1,sleeve_temperature,facility_operation_cycleTime
8904,8904,8904,8904,88981,0,0,0,12,8079,249,0,0,730.0,117,119,110.0,112.0,,332.0,55.0,194.0,178.0,1449.0,175.0,232.0,1449.0,86.0,716.0,33.0,0,1,8917,0,,,0.0365720052956714,,2019-03-25 17:21:25,sleeve_temperature,lower_mold_temp1,facility_operation_cycleTime
8905,8905,8905,8905,88983,0,0,0,12,8096,250,0,0,730.0,119,120,110.0,112.0,,332.0,54.0,194.0,178.0,1449.0,176.0,236.0,1449.0,86.0,712.0,33.0,0,1,8917,0,,,0.0105584630548886,,2019-03-25 17:23:24,sleeve_temperature,lower_mold_temp1,upper_mold_temp1
8906,8906,8906,8906,88985,0,0,0,12,8108,251,0,0,729.0,119,116,110.0,112.0,,332.0,50.0,196.0,179.0,1449.0,179.0,239.0,1449.0,85.0,713.0,33.0,0,1,8917,0,,,0.0072974201273888,,2019-03-25 17:25:20,sleeve_temperature,lower_mold_temp1,biscuit_thickness
8907,8907,8907,8907,88987,0,0,0,12,8125,252,0,0,728.0,116,136,110.0,112.0,,332.0,54.0,190.0,179.0,1449.0,176.0,232.0,1449.0,86.0,721.0,34.0,0,1,8917,0,,,0.0318660525072723,,2019-03-25 17:27:36,sleeve_temperature,lower_mold_temp1,facility_operation_cycleTime
8908,8908,8908,8908,88989,0,0,0,12,8138,253,0,0,728.0,135,119,110.0,112.0,,332.0,51.0,192.0,180.0,1449.0,177.0,237.0,1449.0,84.0,708.0,34.0,0,1,8917,0,,,0.0093992562838976,,2019-03-25 17:29:35,sleeve_temperature,lower_mold_temp1,cast_pressure
8909,8909,8909,8909,88991,0,0,0,12,8152,254,0,0,729.0,119,119,110.0,112.0,,332.0,52.0,195.0,180.0,1449.0,179.0,240.0,1449.0,83.0,697.0,34.0,0,1,8917,0,,,0.0096093663772336,,2019-03-25 17:31:34,sleeve_temperature,lower_mold_temp1,upper_mold_temp1
8910,8910,8910,8910,88993,0,0,0,12,8166,255,0,0,729.0,118,120,110.0,112.0,,332.0,51.0,195.0,180.0,1449.0,180.0,243.0,1449.0,82.0,694.0,34.0,0,1,8917,0,,,0.0068592434153029,,2019-03-25 17:33:34,sleeve_temperature,lower_mold_temp1,biscuit_thickness
8911,8911,8911,8911,88995,0,0,0,12,8180,256,0,0,730.0,120,119,110.0,112.0,,332.0,53.0,197.0,181.0,1449.0,181.0,245.0,1449.0,82.0,699.0,33.0,0,1,8917,0,,,0.0096093663772336,,2019-03-25 17:35:33,sleeve_temperature,lower_mold_temp1,physical_strength
8912,8912,8912,8912,88997,0,0,0,12,8191,257,0,0,731.0,118,120,110.0,112.0,,332.0,56.0,197.0,181.0,1449.0,181.0,246.0,1449.0,83.0,711.0,34.0,0,1,8917,0,,,0.0113911591300097,,2019-03-25 17:37:33,sleeve_temperature,lower_mold_temp1,molten_temp
8913,8913,8913,8913,88999,0,0,0,12,8201,258,0,0,731.0,121,118,110.0,112.0,,332.0,50.0,198.0,181.0,1449.0,182.0,248.0,1449.0,83.0,703.0,34.0,0,1,8917,0,,,0.007086042315132,,2019-03-25 17:39:32,sleeve_temperature,molten_temp,lower_mold_temp1
8914,8914,8914,8914,89001,0,0,0,12,8214,259,0,0,731.0,117,119,110.0,112.0,,331.0,54.0,198.0,181.0,1449.0,182.0,249.0,1449.0,83.0,706.0,34.0,0,1,8917,0,,,0.018032295270723,,2019-03-25 17:41:30,sleeve_temperature,facility_operation_cycleTime,molten_temp
8915,8915,8915,8915,89003,0,0,0,12,8228,260,0,0,731.0,118,119,110.0,112.0,,332.0,55.0,198.0,181.0,1449.0,183.0,250.0,1449.0,83.0,699.0,34.0,0,1,8917,0,,,0.0127736027762133,,2019-03-25 17:43:30,sleeve_temperature,lower_mold_temp1,molten_temp
8916,8916,8916,8916,89005,0,0,0,12,8242,261,0,0,731.0,119,136,110.0,112.0,,332.0,54.0,190.0,181.0,1449.0,179.0,240.0,1449.0,84.0,707.0,34.0,0,1,8917,0,,,0.0212286718657622,,2019-03-25 17:45:46,sleeve_temperature,molten_temp,lower_mold_temp1
8917,8917,8917,8917,89007,0,0,0,12,8254,262,0,0,731.0,136,119,110.0,112.0,,332.0,50.0,192.0,182.0,1449.0,181.0,244.0,1449.0,82.0,715.0,34.0,0,1,8917,0,,,0.0079379134599118,,2019-03-25 17:47:45,sleeve_temperature,lower_mold_temp1,molten_temp
8918,8918,8918,8918,89008,0,0,0,12,8268,263,0,0,730.0,118,123,110.0,112.0,,332.0,54.0,194.0,182.0,1449.0,181.0,245.0,1449.0,83.0,714.0,34.0,0,1,8917,0,,,0.0101883913995791,,2019-03-25 17:49:48,sleeve_temperature,lower_mold_temp1,upper_mold_temp1
8919,8919,8919,8919,89010,0,0,0,12,8282,264,0,0,731.0,123,121,110.0,112.0,,332.0,56.0,195.0,182.0,1449.0,182.0,247.0,1449.0,82.0,709.0,34.0,0,1,8917,0,,,0.01018949329492,,2019-03-25 17:51:50,sleeve_temperature,molten_temp,lower_mold_temp1
8920,8920,8920,8920,89012,0,0,0,12,8295,265,0,0,730.0,121,120,110.0,112.0,,332.0,51.0,196.0,182.0,1449.0,183.0,248.0,1449.0,83.0,701.0,34.0,0,1,8917,0,,,0.0048690213037639,,2019-03-25 17:53:50,sleeve_temperature,lower_mold_temp1,biscuit_thickness
8921,8921,8921,8921,89048,0,0,0,12,8777,1,0,0,730.0,121,120,0.0,111.0,,152.0,422.0,79.0,156.0,1449.0,95.0,1449.0,1449.0,135.0,1.0,26.0,0,0,8917,1,,,0.986622809234072,,2019-03-25 19:58:56,cast_pressure,low_section_speed,lower_mold_temp1
8922,8922,8922,8922,89051,0,0,0,12,8806,2,0,0,729.0,121,120,109.0,112.0,,151.0,50.0,103.0,155.0,1449.0,110.0,1449.0,1449.0,219.0,687.0,27.0,0,0,8917,1,,,0.982947505275424,,2019-03-25 20:02:51,cast_pressure,lower_mold_temp1,sleeve_temperature
8923,8923,8923,8923,89053,0,0,0,12,8823,3,0,0,731.0,121,118,110.0,114.0,,152.0,49.0,134.0,155.0,1449.0,123.0,1449.0,1449.0,277.0,684.0,27.0,0,0,8917,1,,,0.982947505275424,,2019-03-25 20:04:49,cast_pressure,lower_mold_temp1,sleeve_temperature
8924,8924,8924,8924,89055,0,0,0,12,8836,4,0,0,731.0,121,118,110.0,112.0,,153.0,52.0,155.0,155.0,1449.0,133.0,1449.0,1449.0,320.0,692.0,28.0,0,0,8917,1,,,0.982947505275424,,2019-03-25 20:06:47,cast_pressure,lower_mold_temp1,sleeve_temperature
8925,8925,8925,8925,89058,0,0,0,12,8877,5,0,0,732.0,121,118,109.0,112.0,,153.0,48.0,121.0,157.0,1449.0,125.0,124.0,1449.0,341.0,690.0,29.0,0,0,8917,1,,,0.9862571727500964,,2019-03-25 20:11:22,cast_pressure,lower_mold_temp1,sleeve_temperature
8926,8926,8926,8926,89059,0,0,0,12,8896,6,0,0,733.0,129,116,110.0,112.0,,332.0,53.0,148.0,157.0,1449.0,137.0,157.0,1449.0,373.0,694.0,29.0,0,0,8917,1,,,0.009844168360518,,2019-03-25 20:13:18,sleeve_temperature,lower_mold_temp1,facility_operation_cycleTime
8927,8927,8927,8927,89061,0,0,0,12,8916,7,0,0,733.0,114,138,110.0,112.0,,331.0,50.0,163.0,158.0,1449.0,145.0,178.0,1449.0,387.0,695.0,29.0,0,1,8917,1,,,0.0182195432705463,,2019-03-25 20:15:36,sleeve_temperature,lower_mold_temp1,facility_operation_cycleTime
8928,8928,8928,8928,89063,0,0,0,12,8933,8,0,0,732.0,137,116,110.0,112.0,,332.0,48.0,174.0,158.0,1449.0,153.0,195.0,1449.0,401.0,686.0,29.0,0,1,8917,1,,,0.0087582397382508,,2019-03-25 20:17:32,sleeve_temperature,lower_mold_temp1,facility_operation_cycleTime
8929,8929,8929,8929,89065,0,0,0,12,8950,9,0,0,731.0,116,117,110.0,112.0,,333.0,51.0,181.0,159.0,1449.0,158.0,208.0,1449.0,411.0,691.0,30.0,0,1,8917,1,,,0.0360715656799849,,2019-03-25 20:19:29,lower_mold_temp1,sleeve_temperature,facility_operation_cycleTime
8930,8930,8930,8930,89067,0,0,0,12,8967,10,0,0,731.0,116,117,110.0,112.0,,332.0,48.0,186.0,160.0,1449.0,162.0,217.0,1449.0,418.0,705.0,30.0,0,1,8917,1,,,0.0425614051803019,,2019-03-25 20:21:26,lower_mold_temp1,sleeve_temperature,facility_operation_cycleTime
8931,8931,8931,8931,89069,0,0,0,12,8982,11,0,0,730.0,116,117,110.0,112.0,,331.0,48.0,188.0,161.0,1449.0,165.0,223.0,1449.0,422.0,719.0,30.0,0,1,8917,1,,,0.0462526933663181,,2019-03-25 20:23:22,lower_mold_temp1,sleeve_temperature,facility_operation_cycleTime
8932,8932,8932,8932,89071,0,0,0,12,8997,12,0,0,731.0,116,117,110.0,112.0,,332.0,49.0,190.0,161.0,1449.0,167.0,227.0,1449.0,423.0,711.0,31.0,0,1,8917,1,,,0.0352136386237759,,2019-03-25 20:25:19,lower_mold_temp1,sleeve_temperature,facility_operation_cycleTime
8933,8933,8933,8933,89076,0,0,0,12,9061,13,0,0,728.0,116,117,110.0,112.0,,150.0,44.0,102.0,163.0,1449.0,130.0,132.0,1449.0,362.0,713.0,31.0,0,0,8917,1,,,0.9862571727500964,,2019-03-25 20:33:19,cast_pressure,lower_mold_temp1,sleeve_temperature
8934,8934,8934,8934,89078,0,0,0,12,9079,14,0,0,730.0,134,135,110.0,112.0,,331.0,53.0,136.0,163.0,1449.0,141.0,158.0,1449.0,385.0,701.0,31.0,0,1,8917,1,,,0.0051296290345667,,2019-03-25 20:35:33,sleeve_temperature,lower_mold_temp1,facility_operation_cycleTime
8935,8935,8935,8935,89080,0,0,0,12,9096,15,0,0,731.0,136,137,110.0,112.0,,332.0,49.0,159.0,162.0,1449.0,150.0,181.0,1449.0,399.0,702.0,32.0,0,1,8917,1,,,0.0064650780651792,,2019-03-25 20:37:52,sleeve_temperature,lower_mold_temp1,facility_operation_cycleTime
8936,8936,8936,8936,89082,0,0,0,12,9113,16,0,0,732.0,137,118,110.0,112.0,,332.0,50.0,174.0,163.0,1449.0,158.0,201.0,1449.0,417.0,708.0,32.0,0,1,8917,1,,,0.0130694268282334,,2019-03-25 20:39:48,lower_mold_temp1,sleeve_temperature,facility_operation_cycleTime
8937,8937,8937,8937,89084,0,0,0,12,9127,17,0,0,732.0,117,119,110.0,112.0,,332.0,51.0,183.0,163.0,1449.0,164.0,216.0,1449.0,421.0,719.0,32.0,0,1,8917,1,,,0.0296653455183402,,2019-03-25 20:41:47,lower_mold_temp1,sleeve_temperature,facility_operation_cycleTime
8938,8938,8938,8938,89086,0,0,0,12,9147,18,0,0,732.0,119,119,110.0,112.0,,331.0,52.0,187.0,163.0,1449.0,167.0,224.0,1449.0,421.0,704.0,32.0,0,1,8917,1,,,0.015730177445368,,2019-03-25 20:43:46,lower_mold_temp1,sleeve_temperature,upper_mold_temp1
8939,8939,8939,8939,89088,0,0,0,12,9165,19,0,0,732.0,118,138,110.0,112.0,,332.0,50.0,182.0,164.0,1449.0,165.0,220.0,1449.0,411.0,721.0,32.0,0,1,8917,1,,,0.0207151715182395,,2019-03-25 20:46:04,sleeve_temperature,lower_mold_temp1,facility_operation_cycleTime
8940,8940,8940,8940,89090,0,0,0,12,9182,20,0,0,732.0,136,119,110.0,112.0,,331.0,54.0,187.0,165.0,1449.0,169.0,227.0,1449.0,423.0,705.0,32.0,0,1,8917,1,,,0.0087205930163462,,2019-03-25 20:48:02,sleeve_temperature,lower_mold_temp1,facility_operation_cycleTime
8941,8941,8941,8941,89092,0,0,0,12,9197,21,0,0,731.0,119,120,110.0,112.0,,332.0,55.0,190.0,165.0,1449.0,171.0,232.0,1449.0,428.0,696.0,32.0,0,1,8917,1,,,0.0137873134368578,,2019-03-25 20:50:03,sleeve_temperature,lower_mold_temp1,upper_mold_temp1
8942,8942,8942,8942,89094,0,0,0,12,9215,22,0,0,730.0,128,126,110.0,112.0,,332.0,54.0,189.0,166.0,1449.0,171.0,233.0,1449.0,430.0,732.0,33.0,0,1,8917,1,,,0.0102412582583383,,2019-03-25 20:52:10,sleeve_temperature,lower_mold_temp1,facility_operation_cycleTime
8943,8943,8943,8943,89096,0,0,0,12,9232,23,0,0,730.0,118,119,110.0,112.0,,332.0,55.0,191.0,166.0,1449.0,173.0,237.0,1449.0,434.0,727.0,33.0,0,1,8917,1,,,0.0229897011094039,,2019-03-25 20:54:10,sleeve_temperature,lower_mold_temp1,facility_operation_cycleTime
8944,8944,8944,8944,89098,0,0,0,12,9248,24,0,0,729.0,118,119,110.0,112.0,,332.0,53.0,193.0,167.0,1449.0,175.0,240.0,1449.0,434.0,728.0,33.0,0,1,8917,1,,,0.0129592776213114,,2019-03-25 20:56:12,lower_mold_temp1,sleeve_temperature,upper_mold_temp1
8945,8945,8945,8945,89100,0,0,0,12,9268,25,0,0,729.0,120,120,110.0,112.0,,332.0,54.0,193.0,167.0,1449.0,175.0,240.0,1449.0,438.0,722.0,33.0,0,1,8917,1,,,0.0103201857578276,,2019-03-25 20:58:07,sleeve_temperature,lower_mold_temp1,upper_mold_temp1
8946,8946,8946,8946,89102,0,0,0,12,9288,26,0,0,731.0,119,120,110.0,112.0,,331.0,55.0,194.0,168.0,1449.0,176.0,241.0,1449.0,432.0,727.0,33.0,0,1,8917,1,,,0.0103201857578276,,2019-03-25 21:00:08,sleeve_temperature,lower_mold_temp1,upper_mold_temp1
8947,8947,8947,8947,89104,0,0,0,12,9306,27,0,0,731.0,119,120,110.0,112.0,,332.0,55.0,194.0,168.0,1449.0,177.0,242.0,1449.0,434.0,722.0,33.0,0,1,8917,1,,,0.0103201857578276,,2019-03-25 21:02:08,sleeve_temperature,lower_mold_temp1,upper_mold_temp1
8948,8948,8948,8948,89106,0,0,0,12,9324,28,0,0,732.0,119,138,110.0,112.0,,332.0,55.0,187.0,169.0,1449.0,173.0,233.0,1449.0,423.0,730.0,33.0,0,1,8917,1,,,0.016177076480902,,2019-03-25 21:04:28,sleeve_temperature,lower_mold_temp1,upper_mold_temp1
8949,8949,8949,8949,89108,0,0,0,12,9338,29,0,0,733.0,139,120,110.0,112.0,,332.0,54.0,190.0,169.0,1449.0,176.0,239.0,1449.0,429.0,693.0,34.0,0,1,8917,1,,,0.0129555767951369,,2019-03-25 21:06:29,lower_mold_temp1,sleeve_temperature,cast_pressure
8950,8950,8950,8950,89110,0,0,0,12,9355,30,0,0,733.0,119,120,110.0,112.0,,332.0,56.0,193.0,170.0,1449.0,177.0,241.0,1449.0,433.0,726.0,33.0,0,1,8917,1,,,0.0103201857578276,,2019-03-25 21:08:27,sleeve_temperature,lower_mold_temp1,upper_mold_temp1
8951,8951,8951,8951,89112,0,0,0,12,9369,31,0,0,733.0,120,120,110.0,112.0,,332.0,54.0,195.0,170.0,1449.0,178.0,242.0,1449.0,432.0,725.0,34.0,0,1,8917,1,,,0.0088517486254823,,2019-03-25 21:10:26,sleeve_temperature,lower_mold_temp1,upper_mold_temp1
8952,8952,8952,8952,89114,0,0,0,12,9386,32,0,0,732.0,120,120,110.0,112.0,,332.0,53.0,195.0,170.0,1449.0,179.0,241.0,1449.0,431.0,731.0,34.0,0,1,8917,1,,,0.0087813004691359,,2019-03-25 21:12:28,sleeve_temperature,lower_mold_temp1,upper_mold_temp1
8953,8953,8953,8953,89116,0,0,0,12,9403,33,0,0,731.0,120,121,110.0,112.0,,332.0,53.0,195.0,171.0,1449.0,179.0,241.0,1449.0,429.0,726.0,34.0,0,1,8917,1,,,0.0087959931235704,,2019-03-25 21:14:27,sleeve_temperature,lower_mold_temp1,upper_mold_temp1
8954,8954,8954,8954,89118,0,0,0,12,9419,34,0,0,730.0,120,120,110.0,112.0,,332.0,56.0,195.0,171.0,1449.0,179.0,244.0,1449.0,433.0,712.0,34.0,0,1,8917,1,,,0.0096902193922522,,2019-03-25 21:16:28,sleeve_temperature,lower_mold_temp1,upper_mold_temp1
8955,8955,8955,8955,89120,0,0,0,12,9437,35,0,0,730.0,120,121,110.0,112.0,,332.0,53.0,195.0,171.0,1449.0,180.0,246.0,1449.0,432.0,729.0,34.0,0,1,8917,1,,,0.0097064179352108,,2019-03-25 21:18:29,sleeve_temperature,lower_mold_temp1,upper_mold_temp1
8956,8956,8956,8956,89122,0,0,0,12,9456,36,0,0,729.0,121,122,110.0,112.0,,332.0,53.0,195.0,172.0,1449.0,180.0,246.0,1449.0,429.0,726.0,34.0,0,1,8917,1,,,0.0097064179352108,,2019-03-25 21:20:31,sleeve_temperature,lower_mold_temp1,upper_mold_temp1
8957,8957,8957,8957,89124,0,0,0,12,9473,37,0,0,730.0,121,121,110.0,112.0,,332.0,51.0,195.0,172.0,1449.0,180.0,247.0,1449.0,437.0,721.0,34.0,0,1,8917,1,,,0.0069287139169278,,2019-03-25 21:22:33,sleeve_temperature,lower_mold_temp1,cast_pressure
8958,8958,8958,8958,89126,0,0,0,12,9490,38,0,0,730.0,121,122,110.0,112.0,,332.0,54.0,195.0,173.0,1449.0,180.0,247.0,1449.0,434.0,726.0,34.0,0,1,8917,1,,,0.0097064179352108,,2019-03-25 21:24:35,sleeve_temperature,lower_mold_temp1,upper_mold_temp1
8959,8959,8959,8959,89128,0,0,0,12,9507,39,0,0,731.0,121,122,110.0,112.0,,332.0,52.0,195.0,173.0,1449.0,180.0,245.0,1449.0,435.0,717.0,34.0,0,1,8917,1,,,0.0087959931235704,,2019-03-25 21:26:37,sleeve_temperature,lower_mold_temp1,upper_mold_temp1
8960,8960,8960,8960,89130,0,0,0,12,9523,40,0,0,732.0,122,122,110.0,112.0,,332.0,55.0,195.0,173.0,1449.0,180.0,244.0,1449.0,437.0,718.0,34.0,0,1,8917,1,,,0.0126574867156487,,2019-03-25 21:28:39,sleeve_temperature,lower_mold_temp1,molten_temp
8961,8961,8961,8961,89133,0,0,0,12,9551,41,0,0,731.0,121,203,110.0,112.0,,332.0,52.0,161.0,173.0,1449.0,165.0,213.0,1449.0,415.0,717.0,34.0,0,1,8917,0,,,0.0150390774720605,,2019-03-25 21:32:03,sleeve_temperature,lower_mold_temp1,cast_pressure
8962,8962,8962,8962,89135,0,0,0,12,9568,42,0,0,731.0,203,117,110.0,112.0,,332.0,51.0,178.0,174.0,1449.0,172.0,230.0,1449.0,424.0,716.0,34.0,0,1,8917,0,,,0.014380882245955,,2019-03-25 21:34:00,lower_mold_temp1,sleeve_temperature,facility_operation_cycleTime
8963,8963,8963,8963,89137,0,0,0,12,9589,43,0,0,732.0,117,136,110.0,112.0,,332.0,49.0,182.0,174.0,1449.0,173.0,223.0,1449.0,426.0,729.0,34.0,0,1,8917,0,,,0.0213353028730959,,2019-03-25 21:36:16,sleeve_temperature,lower_mold_temp1,facility_operation_cycleTime
8964,8964,8964,8964,89139,0,0,0,12,9609,44,0,0,731.0,135,119,110.0,112.0,,332.0,51.0,189.0,174.0,1449.0,176.0,231.0,1449.0,432.0,732.0,34.0,0,1,8917,0,,,0.0073681454871401,,2019-03-25 21:38:15,sleeve_temperature,lower_mold_temp1,cast_pressure
8965,8965,8965,8965,89141,0,0,0,12,9625,45,0,0,731.0,118,119,110.0,112.0,,332.0,51.0,193.0,174.0,1449.0,178.0,234.0,1449.0,435.0,719.0,34.0,0,1,8917,0,,,0.0062666637553341,,2019-03-25 21:40:14,sleeve_temperature,lower_mold_temp1,biscuit_thickness
8966,8966,8966,8966,89143,0,0,0,12,9646,46,0,0,731.0,118,139,110.0,112.0,,332.0,53.0,187.0,174.0,1449.0,175.0,227.0,1449.0,429.0,723.0,34.0,0,1,8917,0,,,0.011419825254713,,2019-03-25 21:42:33,sleeve_temperature,lower_mold_temp1,facility_operation_cycleTime
